number,MEDIAN HOUSE VALUE,MEDIAN INCOME,HOUSE MEDIAN AGE,TOTAL ROOM,TOTAL BEDROOMS,POPULATION,HOUSEHOLDS,LATITUDE,LONGITUDE
2806,84400.0,4.0125,29.0,3415.0,631.0,1527.0,597.0,35.44,-119.02
2807,70700.0,3.1736,39.0,2033.0,370.0,956.0,379.0,35.43,-119.02
2808,67200.0,2.2727,40.0,1089.0,226.0,520.0,218.0,35.42,-119.02
2809,57400.0,1.8472,36.0,2044.0,447.0,1021.0,374.0,35.42,-119.02
2810,52600.0,1.4598,40.0,1912.0,439.0,1015.0,413.0,35.42,-119.02
2811,54600.0,1.6286,42.0,1705.0,418.0,905.0,393.0,35.42,-119.03
2812,54300.0,1.7857,41.0,1808.0,435.0,1005.0,373.0,35.41,-119.03
2813,54700.0,1.8403,47.0,1691.0,402.0,913.0,358.0,35.42,-119.04
2814,57000.0,2.8393,41.0,1992.0,421.0,1006.0,419.0,35.42,-119.05
2815,63200.0,2.325,35.0,2353.0,483.0,1368.0,455.0,35.42,-119.05
2816,67000.0,2.0575,21.0,2534.0,554.0,1297.0,517.0,35.41,-119.02
2817,51900.0,1.97,41.0,2221.0,516.0,1106.0,473.0,35.41,-119.02
2818,53200.0,2.0331,37.0,1761.0,443.0,911.0,365.0,35.41,-119.03
2819,69400.0,3.0625,25.0,1577.0,310.0,844.0,309.0,35.41,-119.04
2820,51400.0,1.3222,31.0,2348.0,701.0,1413.0,611.0,35.41,-119.02
2821,63500.0,2.1818,35.0,2608.0,620.0,1566.0,583.0,35.4,-119.03
2822,67500.0,1.3587,20.0,3268.0,833.0,1622.0,758.0,35.41,-119.04
2823,132000.0,5.5261,10.0,4159.0,608.0,2089.0,591.0,35.42,-119.08
2824,107600.0,2.6812,19.0,3889.0,832.0,1872.0,731.0,35.42,-119.07
2825,130600.0,5.6235,12.0,3449.0,522.0,1754.0,551.0,35.41,-119.09
2826,200000.0,10.0263,52.0,154.0,28.0,37.0,16.0,35.42,-119.11
2827,237500.0,4.8571,28.0,254.0,35.0,118.0,37.0,35.43,-119.09
2828,126400.0,3.8611,18.0,1894.0,319.0,846.0,317.0,35.4,-119.05
2829,132200.0,5.575,10.0,6435.0,1040.0,3242.0,1030.0,35.39,-119.08
2830,44600.0,1.7109,11.0,8739.0,2190.0,4781.0,1919.0,35.4,-119.01
2831,59400.0,1.8289,29.0,1820.0,459.0,1134.0,419.0,35.39,-119.01
2832,50600.0,1.4427,36.0,790.0,224.0,426.0,208.0,35.38,-119.01
2833,60000.0,1.3527,30.0,227.0,75.0,169.0,101.0,35.39,-119.02
2834,90400.0,4.0208,43.0,2225.0,392.0,890.0,374.0,35.4,-118.99
2835,84600.0,3.5714,48.0,1908.0,331.0,789.0,321.0,35.4,-118.99
2836,93900.0,4.3906,44.0,2250.0,378.0,928.0,379.0,35.4,-119.0
2837,79400.0,3.7708,42.0,2839.0,516.0,1203.0,487.0,35.39,-119.0
2838,72100.0,2.8295,51.0,1373.0,284.0,648.0,300.0,35.39,-119.0
2839,85500.0,3.996,36.0,1896.0,315.0,937.0,303.0,35.41,-118.97
2840,76200.0,3.1906,34.0,1859.0,323.0,854.0,309.0,35.4,-118.97
2841,69800.0,2.8393,34.0,813.0,171.0,440.0,170.0,35.4,-118.98
2842,73100.0,2.9821,36.0,1443.0,273.0,680.0,259.0,35.4,-118.98
2843,76600.0,3.4205,36.0,1864.0,331.0,1052.0,325.0,35.4,-118.98
2844,94500.0,3.875,36.0,1482.0,266.0,640.0,274.0,35.41,-118.98
2845,89000.0,3.2325,28.0,4667.0,875.0,2404.0,841.0,35.4,-118.96
2846,87100.0,2.947,29.0,3548.0,729.0,1542.0,659.0,35.41,-118.96
2847,101700.0,3.6875,23.0,4483.0,894.0,2136.0,883.0,35.4,-118.95
2848,89100.0,3.5524,27.0,2473.0,400.0,1271.0,427.0,35.4,-118.96
2849,79000.0,3.1297,23.0,5624.0,1148.0,2842.0,1042.0,35.39,-118.96
2850,92900.0,3.6734,34.0,2047.0,347.0,888.0,352.0,35.38,-118.96
2851,95200.0,3.5938,35.0,2220.0,388.0,906.0,373.0,35.38,-118.95
2852,85600.0,3.0568,41.0,2417.0,435.0,973.0,406.0,35.38,-118.96
2853,87000.0,3.7533,26.0,4800.0,831.0,2365.0,743.0,35.38,-118.94
2854,83100.0,3.725,30.0,2594.0,478.0,1419.0,480.0,35.38,-118.95
2855,70600.0,3.8307,33.0,3122.0,579.0,1733.0,545.0,35.38,-118.92
2856,99500.0,3.875,21.0,3999.0,727.0,1889.0,688.0,35.41,-118.95
2857,104600.0,4.2214,14.0,5548.0,941.0,2815.0,935.0,35.4,-118.94
2858,139100.0,5.4592,27.0,3074.0,452.0,1223.0,452.0,35.39,-118.94
2859,194100.0,7.7751,13.0,3137.0,417.0,1318.0,397.0,35.39,-118.94
2860,100800.0,3.0938,6.0,4656.0,971.0,2320.0,935.0,35.41,-118.9
2861,143000.0,6.3639,10.0,3216.0,526.0,1539.0,483.0,35.41,-118.94
2862,113000.0,2.569,10.0,3587.0,774.0,1398.0,763.0,35.4,-118.91
2863,87000.0,3.5441,14.0,2458.0,433.0,1352.0,411.0,35.37,-118.87
2864,67600.0,3.3462,32.0,4121.0,755.0,2590.0,721.0,35.37,-118.91
2865,105300.0,2.1111,20.0,1351.0,255.0,762.0,253.0,35.34,-118.88
2866,75700.0,2.4919,17.0,3589.0,701.0,1746.0,640.0,35.37,-118.92
2867,62800.0,2.6903,34.0,2412.0,446.0,1558.0,421.0,35.37,-118.93
2868,57600.0,2.0643,33.0,3372.0,741.0,2352.0,704.0,35.37,-118.94
2869,59700.0,1.8523,23.0,1106.0,252.0,790.0,230.0,35.37,-118.94
2870,61300.0,2.1588,34.0,1672.0,359.0,1059.0,349.0,35.37,-118.95
2871,57400.0,2.875,37.0,1667.0,362.0,971.0,335.0,35.37,-118.94
2872,55400.0,1.6728,37.0,1475.0,327.0,946.0,295.0,35.37,-118.95
2873,52400.0,1.7467,41.0,1463.0,339.0,1066.0,318.0,35.37,-118.96
2874,54300.0,1.365,40.0,1603.0,374.0,1026.0,337.0,35.37,-118.96
2875,59500.0,2.774,38.0,2121.0,433.0,1547.0,441.0,35.39,-118.97
2876,46800.0,1.625,32.0,1361.0,363.0,1483.0,297.0,35.38,-118.97
2877,50000.0,1.0648,39.0,1497.0,383.0,1182.0,355.0,35.38,-118.98
2878,48000.0,0.9951,42.0,1185.0,358.0,1038.0,299.0,35.38,-118.97
2879,58000.0,1.8819,41.0,2396.0,602.0,1781.0,543.0,35.37,-118.97
2880,57500.0,1.375,35.0,1673.0,426.0,1041.0,413.0,35.38,-118.97
2881,51000.0,1.4024,26.0,1317.0,374.0,1025.0,304.0,35.38,-118.99
2882,57500.0,1.3451,30.0,1390.0,361.0,1116.0,298.0,35.38,-118.99
2883,49100.0,1.4146,22.0,1812.0,457.0,1592.0,420.0,35.39,-118.98
2884,54800.0,1.4786,24.0,1807.0,465.0,1460.0,410.0,35.38,-118.98
2885,50800.0,1.625,34.0,1020.0,247.0,795.0,228.0,35.38,-118.98
2886,49400.0,0.8639,28.0,1171.0,299.0,1193.0,273.0,35.38,-118.98
2887,48800.0,1.6009,39.0,2228.0,542.0,1516.0,435.0,35.39,-118.99
2888,55400.0,1.8319,36.0,1438.0,348.0,1054.0,341.0,35.39,-118.99
2889,70100.0,2.5083,52.0,2805.0,573.0,1325.0,522.0,35.39,-118.99
2890,50700.0,1.1875,29.0,607.0,177.0,476.0,143.0,35.39,-118.98
2891,46900.0,1.2618,32.0,2620.0,682.0,2375.0,684.0,35.39,-118.98
2892,55500.0,2.2212,41.0,303.0,78.0,216.0,80.0,35.37,-119.0
2893,57400.0,1.4773,36.0,832.0,198.0,814.0,174.0,35.37,-118.99
2894,58100.0,1.7292,38.0,918.0,220.0,743.0,222.0,35.37,-118.99
2895,57900.0,1.1638,35.0,825.0,179.0,670.0,181.0,35.37,-118.98
2896,42500.0,1.4125,52.0,425.0,119.0,380.0,97.0,35.37,-118.97
2897,57500.0,1.1944,44.0,434.0,110.0,274.0,86.0,35.38,-119.01
2898,67500.0,1.075,52.0,114.0,26.0,158.0,26.0,35.38,-119.01
2899,47500.0,1.9125,35.0,120.0,35.0,477.0,41.0,35.37,-119.01
2900,66000.0,1.4779,44.0,593.0,136.0,364.0,121.0,35.37,-119.01
2901,60000.0,0.8054,52.0,90.0,35.0,36.0,31.0,35.38,-119.02
2902,63800.0,1.1875,48.0,346.0,92.0,129.0,63.0,35.38,-119.02
2903,72500.0,2.0455,52.0,191.0,52.0,106.0,49.0,35.39,-119.02
2904,84400.0,1.7321,45.0,629.0,143.0,568.0,139.0,35.37,-119.01
2905,91800.0,3.0,38.0,2122.0,394.0,843.0,410.0,35.38,-119.03
2906,147100.0,2.7312,52.0,1695.0,290.0,540.0,260.0,35.38,-119.03
2907,126600.0,1.6786,52.0,1503.0,367.0,554.0,277.0,35.37,-119.03
2908,82700.0,2.875,44.0,1618.0,310.0,667.0,300.0,35.37,-119.04
2909,118700.0,2.9821,28.0,4513.0,764.0,1593.0,763.0,35.39,-119.03
2910,66900.0,1.8362,36.0,1942.0,414.0,1051.0,411.0,35.36,-119.04
2911,84700.0,3.6548,30.0,4635.0,800.0,2307.0,754.0,35.36,-119.05
2912,118400.0,3.3261,16.0,4507.0,1049.0,2261.0,959.0,35.36,-119.05
2913,110700.0,4.6705,19.0,5254.0,894.0,2155.0,831.0,35.36,-119.07
2914,123400.0,4.5791,12.0,6442.0,1116.0,2966.0,1092.0,35.36,-119.08
2915,95200.0,4.3482,9.0,1228.0,234.0,409.0,212.0,35.36,-119.06
2916,72300.0,2.6513,42.0,2508.0,483.0,1035.0,442.0,35.37,-119.03
2917,81300.0,3.9097,41.0,1944.0,363.0,977.0,388.0,35.36,-119.03
2918,69500.0,3.0435,40.0,1533.0,312.0,771.0,306.0,35.36,-119.04
2919,75300.0,2.1818,46.0,1637.0,338.0,714.0,297.0,35.37,-119.04
2920,61600.0,1.7213,44.0,2687.0,620.0,1521.0,549.0,35.37,-119.02
2921,70000.0,2.2827,48.0,1833.0,396.0,947.0,363.0,35.36,-119.02
2922,73700.0,2.5062,47.0,1631.0,340.0,847.0,315.0,35.36,-119.02
2923,76800.0,1.9671,41.0,2551.0,594.0,1342.0,595.0,35.36,-119.03
2924,57800.0,1.8801,38.0,1702.0,380.0,1191.0,366.0,35.37,-119.01
2925,60700.0,1.6797,38.0,1838.0,388.0,1203.0,373.0,35.36,-119.01
2926,57000.0,1.2157,36.0,2658.0,626.0,1490.0,529.0,35.36,-119.01
2927,51600.0,1.056,24.0,1941.0,484.0,1277.0,435.0,35.36,-119.01
2928,46700.0,1.2469,33.0,821.0,181.0,579.0,172.0,35.37,-119.01
2929,43600.0,0.9407,40.0,850.0,227.0,764.0,186.0,35.36,-119.0
2930,42500.0,1.25,39.0,896.0,217.0,805.0,197.0,35.36,-119.0
2931,48700.0,1.4015,35.0,1164.0,277.0,992.0,284.0,35.35,-119.0
2932,48600.0,1.7375,35.0,1021.0,280.0,1258.0,239.0,35.36,-119.0
2933,47100.0,0.9675,36.0,1562.0,398.0,1223.0,329.0,35.37,-118.98
2934,49400.0,1.6981,29.0,1244.0,266.0,933.0,227.0,35.36,-118.98
2935,42700.0,1.2617,15.0,1482.0,338.0,1059.0,279.0,35.36,-118.98
2936,47800.0,1.1136,18.0,1524.0,354.0,1210.0,344.0,35.36,-118.99
2937,49300.0,1.2232,31.0,1498.0,359.0,1168.0,340.0,35.36,-118.99
2938,76200.0,3.1281,19.0,2714.0,512.0,1823.0,500.0,35.36,-118.94
2939,54700.0,2.1078,30.0,2294.0,508.0,1753.0,482.0,35.36,-118.95
2940,53400.0,1.9612,32.0,1025.0,259.0,874.0,236.0,35.37,-118.96
2941,54000.0,2.4848,35.0,2285.0,497.0,1738.0,480.0,35.36,-118.96
2942,48900.0,1.7197,34.0,1379.0,333.0,1156.0,315.0,35.37,-118.97
2943,46700.0,1.5743,31.0,1418.0,306.0,1219.0,312.0,35.36,-118.97
2944,78700.0,3.2738,29.0,3480.0,608.0,2007.0,541.0,35.32,-118.95
2945,33200.0,1.7614,21.0,496.0,131.0,511.0,124.0,35.35,-118.98
2946,49800.0,1.6632,27.0,1615.0,355.0,1380.0,332.0,35.35,-118.99
2947,52900.0,1.6786,36.0,1590.0,367.0,1311.0,390.0,35.33,-118.99
2948,36600.0,0.9288,26.0,875.0,199.0,567.0,204.0,35.32,-118.99
2949,62100.0,2.2155,31.0,2931.0,716.0,1969.0,588.0,35.35,-119.0
2950,45600.0,1.1786,32.0,1293.0,317.0,1109.0,286.0,35.35,-118.99
2951,58000.0,2.1875,34.0,1354.0,325.0,922.0,304.0,35.35,-119.01
2952,63700.0,3.0208,44.0,1730.0,343.0,782.0,278.0,35.34,-119.01
2953,63300.0,1.983,42.0,1239.0,251.0,776.0,272.0,35.35,-119.02
2954,57900.0,1.9125,39.0,598.0,149.0,366.0,132.0,35.35,-119.01
2955,76000.0,2.2407,38.0,1472.0,305.0,670.0,282.0,35.35,-119.02
2956,65800.0,2.3125,38.0,1463.0,294.0,692.0,295.0,35.34,-119.02
2957,71900.0,2.7256,36.0,3474.0,645.0,1679.0,616.0,35.34,-119.03
2958,73700.0,2.6875,34.0,1441.0,294.0,695.0,275.0,35.35,-119.03
2959,73000.0,2.5644,31.0,1607.0,336.0,817.0,307.0,35.35,-119.04
2960,85000.0,3.1753,27.0,4590.0,897.0,2212.0,894.0,35.35,-119.04
2961,69900.0,2.575,20.0,9351.0,2139.0,4584.0,1953.0,35.35,-119.06
2962,175000.0,2.6637,14.0,3580.0,984.0,1933.0,912.0,35.34,-119.05
2963,87200.0,2.9438,18.0,12707.0,2685.0,7009.0,2552.0,35.33,-119.05
2964,106200.0,4.0529,17.0,2387.0,437.0,1204.0,423.0,35.34,-119.05
2965,86200.0,2.4123,24.0,4119.0,865.0,1294.0,879.0,35.35,-119.07
2966,134100.0,4.8839,16.0,4201.0,786.0,1667.0,724.0,35.34,-119.07
2967,103400.0,5.1036,4.0,8574.0,1489.0,4250.0,1444.0,35.33,-119.12
2968,131000.0,4.0327,5.0,4597.0,1071.0,1916.0,870.0,35.35,-119.1
2969,245800.0,10.5941,18.0,4070.0,512.0,1580.0,540.0,35.34,-119.08
2970,176300.0,7.1837,20.0,892.0,129.0,331.0,135.0,35.35,-119.08
2971,224100.0,8.5325,14.0,2113.0,256.0,842.0,265.0,35.35,-119.09
2972,118500.0,5.4449,16.0,1535.0,238.0,768.0,236.0,35.34,-119.08
2973,130100.0,4.1528,15.0,1474.0,235.0,768.0,238.0,35.34,-119.08
2974,170300.0,6.759,4.0,6640.0,898.0,3121.0,902.0,35.33,-119.1
2975,106300.0,5.0012,8.0,11609.0,2141.0,5696.0,2100.0,35.32,-119.08
2976,142900.0,4.997,9.0,7085.0,1148.0,3084.0,1052.0,35.33,-119.09
2977,70700.0,3.569,15.0,3944.0,746.0,2355.0,757.0,35.32,-119.06
2978,100700.0,3.406,13.0,9027.0,1901.0,4870.0,1797.0,35.33,-119.07
2979,82800.0,3.8117,14.0,5264.0,1064.0,3278.0,1049.0,35.33,-119.06
2980,71400.0,3.4286,34.0,2861.0,510.0,1375.0,486.0,35.34,-119.02
2981,84700.0,2.1553,26.0,3691.0,826.0,2072.0,827.0,35.33,-119.02
2982,84700.0,2.7083,21.0,3057.0,698.0,1627.0,680.0,35.33,-119.03
2983,68500.0,3.0486,34.0,2221.0,436.0,1131.0,408.0,35.34,-119.03
2984,46700.0,1.5625,36.0,973.0,219.0,613.0,187.0,35.34,-119.01
2985,39400.0,1.5429,42.0,1120.0,255.0,677.0,213.0,35.33,-119.01
2986,53800.0,1.9417,35.0,991.0,221.0,620.0,207.0,35.33,-119.0
2987,63700.0,2.4234,32.0,3068.0,628.0,1897.0,607.0,35.33,-119.01
2988,65800.0,2.75,35.0,2053.0,412.0,1193.0,387.0,35.33,-119.02
2989,56500.0,1.5357,35.0,1650.0,390.0,1145.0,343.0,35.34,-119.02
2990,59500.0,1.6575,35.0,1576.0,405.0,870.0,282.0,35.32,-118.99
2991,56200.0,2.9402,33.0,2248.0,434.0,1461.0,405.0,35.3,-118.99
2992,53300.0,1.6522,37.0,1337.0,275.0,767.0,273.0,35.31,-119.0
2993,109800.0,3.6852,3.0,2821.0,519.0,1353.0,495.0,35.3,-119.09
2994,50000.0,1.2,20.0,37.0,11.0,34.0,8.0,35.32,-119.04
2995,93600.0,3.4827,11.0,7035.0,1455.0,3525.0,1387.0,35.32,-119.05
2996,92700.0,4.1957,11.0,2161.0,371.0,1267.0,388.0,35.31,-119.04
2997,100200.0,2.5575,12.0,2721.0,549.0,1294.0,523.0,35.32,-119.03
2998,82600.0,3.3529,14.0,2927.0,588.0,1821.0,561.0,35.32,-119.02
2999,88200.0,4.0631,9.0,10822.0,1994.0,6241.0,1906.0,35.3,-119.05
3000,102900.0,4.1484,10.0,829.0,146.0,447.0,173.0,35.3,-119.03
3001,81600.0,3.6369,10.0,7397.0,1369.0,4611.0,1310.0,35.3,-119.02
3002,70000.0,2.596,23.0,4870.0,965.0,2717.0,928.0,35.32,-119.01
3003,74800.0,2.1006,19.0,7092.0,1517.0,4101.0,1436.0,35.31,-119.01
3004,80900.0,3.9054,7.0,8596.0,1597.0,4893.0,1520.0,35.3,-119.01
3005,97900.0,2.5804,25.0,3081.0,635.0,1830.0,591.0,35.27,-119.07
3006,118200.0,5.1457,5.0,6268.0,1003.0,3269.0,980.0,35.22,-119.13
3007,65000.0,3.125,6.0,80.0,16.0,66.0,21.0,35.24,-119.01
3008,77500.0,2.7659,10.0,7011.0,1453.0,4163.0,1307.0,35.28,-119.01
3009,91700.0,2.35,40.0,282.0,59.0,213.0,71.0,35.24,-118.99
3010,150000.0,1.1528,32.0,444.0,102.0,242.0,87.0,35.27,-118.99
3011,113900.0,3.5,24.0,806.0,168.0,323.0,136.0,34.82,-118.93
3012,116500.0,2.9891,18.0,3278.0,762.0,1338.0,550.0,34.83,-118.95
3013,123500.0,3.1364,30.0,2817.0,604.0,1089.0,412.0,34.81,-118.95
3014,168400.0,4.5724,6.0,8733.0,1600.0,2006.0,736.0,34.83,-119.15
3015,148200.0,3.0882,14.0,4054.0,787.0,1581.0,579.0,34.95,-119.16
3016,128300.0,4.0332,8.0,508.0,111.0,229.0,84.0,34.82,-118.93
3017,52100.0,2.9187,21.0,2213.0,458.0,1250.0,440.0,35.06,-119.4
3018,30000.0,2.6389,45.0,973.0,183.0,500.0,177.0,35.07,-119.45
3019,68200.0,4.15,26.0,890.0,172.0,483.0,170.0,35.19,-119.42
3020,57900.0,3.0742,23.0,3827.0,696.0,1993.0,617.0,35.27,-119.5
3021,37500.0,3.125,36.0,116.0,20.0,39.0,18.0,35.17,-119.48
3022,52900.0,2.3912,34.0,3437.0,696.0,1783.0,608.0,35.16,-119.45
3023,50800.0,2.8323,40.0,4164.0,812.0,1998.0,773.0,35.17,-119.46
3024,45800.0,2.5313,30.0,2943.0,697.0,1565.0,584.0,35.14,-119.46
3025,88300.0,3.9929,19.0,4190.0,690.0,1973.0,702.0,35.14,-119.47
3026,75400.0,3.1592,33.0,5050.0,964.0,2293.0,919.0,35.15,-119.45
3027,26600.0,2.3013,34.0,1440.0,309.0,808.0,294.0,35.13,-119.45
3028,26900.0,2.1955,46.0,2745.0,543.0,1423.0,482.0,35.13,-119.46
3029,63800.0,2.9952,44.0,4599.0,877.0,2140.0,831.0,35.13,-119.47
3030,69800.0,1.9718,32.0,2167.0,421.0,1301.0,394.0,35.4,-119.47
3031,104700.0,2.8452,24.0,2585.0,480.0,1442.0,424.0,35.4,-119.42
3032,96900.0,4.4561,12.0,5589.0,941.0,3018.0,917.0,35.41,-119.12
3033,88900.0,3.25,22.0,984.0,176.0,451.0,170.0,35.39,-119.11
3034,94300.0,4.5903,13.0,1264.0,202.0,552.0,187.0,35.39,-119.12
3035,149000.0,4.4125,12.0,2835.0,471.0,1399.0,413.0,35.41,-119.19
3036,157300.0,5.3119,6.0,7383.0,1095.0,3415.0,1059.0,35.37,-119.2
3037,121000.0,4.4196,18.0,1521.0,269.0,706.0,279.0,35.38,-119.12
3038,82800.0,2.9453,37.0,2044.0,394.0,894.0,359.0,35.38,-119.11
3039,146200.0,4.8266,13.0,4527.0,713.0,2170.0,671.0,35.37,-119.12
3040,110400.0,2.1635,36.0,1253.0,259.0,932.0,249.0,35.5,-119.18
3041,37500.0,2.2321,36.0,786.0,194.0,573.0,134.0,35.52,-119.28
3042,65400.0,2.3533,39.0,2649.0,572.0,1815.0,547.0,35.49,-119.27
3043,78600.0,4.2375,38.0,2536.0,409.0,1133.0,430.0,35.5,-119.26
3044,61100.0,2.8269,34.0,1367.0,329.0,796.0,319.0,35.5,-119.27
3045,95800.0,3.2279,28.0,1089.0,179.0,544.0,190.0,35.51,-119.27
3046,65800.0,2.4044,34.0,1923.0,379.0,1101.0,351.0,35.5,-119.28
3047,58600.0,1.6944,28.0,3107.0,782.0,3260.0,738.0,35.5,-119.28
3048,52100.0,1.7105,21.0,2171.0,483.0,1315.0,450.0,35.5,-119.27
3049,64600.0,2.2071,34.0,2304.0,437.0,1506.0,403.0,35.49,-119.38
3050,58800.0,2.4961,16.0,1584.0,309.0,1011.0,268.0,35.6,-119.34
3051,125000.0,2.7,29.0,510.0,84.0,236.0,73.0,35.55,-119.36
3052,63200.0,1.1903,13.0,1657.0,362.0,1186.0,376.0,35.58,-119.35
3053,71900.0,2.3934,33.0,3240.0,654.0,1809.0,616.0,35.59,-119.34
3054,59000.0,1.9362,33.0,2143.0,488.0,1732.0,509.0,35.6,-119.34
3055,60500.0,1.4619,32.0,2703.0,683.0,2682.0,675.0,35.6,-119.33
3056,71800.0,3.176,14.0,2719.0,502.0,1497.0,457.0,35.59,-119.35
3057,54100.0,1.7868,20.0,3085.0,691.0,2645.0,676.0,35.59,-119.33
3058,47500.0,2.1186,18.0,820.0,239.0,1345.0,207.0,35.62,-119.69
3059,80000.0,2.6066,21.0,2403.0,483.0,1647.0,415.0,35.65,-119.77
3060,156300.0,2.5625,30.0,735.0,137.0,421.0,113.0,35.76,-119.14
3061,59800.0,2.1295,15.0,3938.0,789.0,3500.0,768.0,35.76,-119.29
3062,83300.0,2.6726,29.0,1476.0,220.0,902.0,205.0,35.64,-119.19
3063,58500.0,2.5208,21.0,1885.0,398.0,1539.0,388.0,35.68,-119.24
3064,55200.0,1.8843,16.0,2874.0,677.0,3078.0,651.0,35.68,-119.22
3065,54700.0,2.0025,32.0,3216.0,750.0,2639.0,709.0,35.67,-119.24
3066,59800.0,2.7411,27.0,1513.0,342.0,1346.0,323.0,35.78,-119.25
3067,56500.0,1.6786,35.0,1618.0,378.0,1449.0,398.0,35.77,-119.25
3068,57300.0,1.6045,36.0,2332.0,656.0,2175.0,610.0,35.76,-119.25
3069,52100.0,1.517,36.0,1598.0,443.0,1658.0,417.0,35.75,-119.25
3070,62200.0,1.7418,8.0,3271.0,797.0,2700.0,688.0,35.79,-119.25
3071,69900.0,2.2981,35.0,1927.0,386.0,1371.0,414.0,35.78,-119.25
3072,67200.0,2.1806,8.0,1612.0,343.0,1230.0,330.0,35.78,-119.23
3073,62100.0,2.3125,31.0,2862.0,606.0,2467.0,600.0,35.79,-119.23
3074,67800.0,1.7813,28.0,1737.0,521.0,1764.0,514.0,35.77,-119.24
3075,72500.0,2.4044,36.0,3225.0,635.0,2034.0,593.0,35.77,-119.23
3076,68400.0,2.033,16.0,2275.0,659.0,1914.0,614.0,35.74,-119.23
3077,84000.0,4.1917,26.0,2636.0,468.0,1416.0,485.0,35.77,-119.23
3078,216400.0,6.2885,6.0,1755.0,280.0,664.0,254.0,35.47,-118.92
3079,82500.0,2.5806,20.0,3458.0,651.0,1465.0,621.0,35.44,-119.01
3080,204200.0,6.1563,13.0,1439.0,237.0,557.0,227.0,35.44,-118.93
3081,92300.0,1.8419,18.0,2327.0,642.0,799.0,335.0,35.74,-118.31
3082,67500.0,2.25,15.0,1962.0,403.0,730.0,321.0,35.68,-118.06
3083,96000.0,2.6288,23.0,3166.0,700.0,1097.0,493.0,35.75,-118.44
3084,81200.0,2.0694,18.0,4754.0,1075.0,1366.0,690.0,35.72,-118.47
3085,101400.0,1.5957,18.0,3303.0,814.0,986.0,522.0,35.7,-118.5
3086,90000.0,1.4205,28.0,1491.0,408.0,98.0,48.0,35.72,-118.59
3087,94600.0,3.4792,33.0,1504.0,325.0,584.0,223.0,35.65,-118.87
3088,59400.0,1.8369,17.0,2354.0,514.0,775.0,380.0,35.48,-118.23
3089,72500.0,1.5667,15.0,2966.0,669.0,1007.0,465.0,35.64,-118.33
3090,96900.0,2.3125,15.0,5907.0,1257.0,2310.0,1001.0,35.63,-118.41
3091,75800.0,1.4141,18.0,2304.0,527.0,782.0,390.0,35.62,-118.45
3092,68500.0,1.3023,17.0,2248.0,535.0,927.0,427.0,35.64,-118.47
3093,67300.0,1.6236,17.0,4002.0,930.0,1614.0,731.0,35.61,-118.48
3094,69700.0,1.8819,16.0,5396.0,1182.0,1802.0,807.0,35.58,-118.45
3095,78400.0,2.5474,13.0,2267.0,601.0,756.0,276.0,35.47,-118.61
3096,55000.0,3.625,35.0,2916.0,594.0,1870.0,432.0,35.73,-117.73
3097,42100.0,2.0441,33.0,2579.0,564.0,1155.0,431.0,35.63,-117.66
3098,72000.0,2.8,18.0,2737.0,589.0,1128.0,533.0,35.65,-117.67
3099,81900.0,3.3269,15.0,2701.0,576.0,1245.0,513.0,35.65,-117.68
3100,87500.0,4.0167,5.0,1131.0,276.0,520.0,232.0,35.65,-117.69
3101,109400.0,5.8625,8.0,2683.0,416.0,1154.0,399.0,35.64,-117.7
3102,95700.0,5.2043,15.0,3253.0,573.0,1408.0,586.0,35.64,-117.68
3103,115700.0,6.1935,6.0,2115.0,342.0,927.0,337.0,35.64,-117.67
3104,63500.0,3.0687,32.0,3661.0,787.0,1613.0,706.0,35.63,-117.67
3105,105300.0,6.0653,18.0,4334.0,641.0,1777.0,661.0,35.63,-117.68
3106,109000.0,5.5773,5.0,3151.0,482.0,1335.0,428.0,35.63,-117.69
3107,71900.0,3.5931,18.0,2657.0,496.0,1426.0,483.0,35.62,-117.7
3108,84500.0,3.5988,9.0,4241.0,832.0,1929.0,742.0,35.61,-117.68
3109,102800.0,6.0532,12.0,1678.0,241.0,765.0,281.0,35.6,-117.68
3110,70200.0,3.858,16.0,2678.0,483.0,1473.0,487.0,35.6,-117.7
3111,52400.0,2.1458,30.0,2994.0,741.0,1481.0,581.0,35.62,-117.68
3112,83200.0,4.25,10.0,2656.0,506.0,1349.0,501.0,35.61,-117.64
3113,85700.0,4.15,11.0,5897.0,1138.0,2728.0,1072.0,35.62,-117.66
3114,87200.0,4.8494,5.0,5735.0,932.0,2623.0,862.0,35.61,-117.66
3115,91700.0,2.5812,14.0,1740.0,391.0,850.0,317.0,35.6,-117.66
3116,101300.0,3.9261,12.0,2014.0,372.0,1027.0,356.0,35.63,-117.76
3117,142500.0,5.5551,9.0,3811.0,605.0,1518.0,568.0,35.55,-117.68
3118,54300.0,1.8984,19.0,1124.0,290.0,598.0,261.0,35.65,-117.81
3119,91800.0,4.1518,13.0,2566.0,449.0,1181.0,414.0,35.73,-117.87
3120,98000.0,5.0762,11.0,1751.0,316.0,765.0,296.0,35.54,-117.84
3121,81700.0,3.1755,15.0,2357.0,484.0,1110.0,442.0,35.65,-117.74
3122,50800.0,1.9962,28.0,1913.0,486.0,858.0,371.0,35.35,-117.84
3123,86500.0,3.4015,21.0,1739.0,425.0,945.0,362.0,35.05,-118.0
3124,71800.0,3.3693,30.0,2555.0,510.0,1347.0,467.0,35.03,-117.82
